ID,name,club,age,height_cm,weight_kg,nationality,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves
231558,M. Sosa,Defensa y Justicia,21,169,70,Argentina,375e3,2e3,619e3,61,69,66,54,60,59,44,55,1,3
236934,Sergio Arribas,CD Leganés,21,183,73,Spain,4e5,4e3,92e4,61,70,57,44,62,62,44,51,1,3
238214,M. Degerlund,Hammarby IF,19,194,80,Sweden,35e4,1e3,508e3,61,71,65,23,48,43,60,66,1,2
212103,D. Geurts,SC Paderborn 07,22,178,70,Germany,375e3,1e3,619e3,61,69,84,49,54,65,18,51,1,3
225927,Q. Lecoeuche,FC Lorient,23,172,65,France,29e4,1e3,58e4,61,67,67,34,56,61,58,56,1,2
235655,M. Al Enazi,Al Batin,33,162,58,Saudi Arabia,1e5,3e3,165e3,61,61,73,51,59,63,57,46,1,3
241031,F. Garcés,Colon de Santa Fe,17,188,82,Argentina,35e4,1e3,595e3,61,73,63,34,36,43,60,68,1,2
233608,D. Zeaiter,MSV Duisburg,22,189,85,Lebanon,24e4,1e3,39e4,61,66,62,59,59,61,40,57,1,1
172680,S. Sinclair,Bristol Rovers,29,170,67,England,24e4,2e3,42e4,61,61,83,54,58,59,63,79,1,3
181384,S. Larsson,Kalmar FF,34,182,78,Sweden,7e4,1e3,88e3,61,61,54,44,55,58,60,66,1,2
206217,H. Johansen,Vålerenga Fotball,24,183,84,Norway,325e3,1e3,431e3,61,64,60,56,40,54,36,74,1,2
208009,W. Jobello,GFC Ajaccio,23,179,68,France,375e3,2e3,731e3,61,69,66,63,54,66,26,54,1,3
221577,W. Mena,Tigres FC,29,182,70,Colombia,25e4,1e3,338e3,61,61,76,57,50,66,18,57,1,3
226697,M. Laínez,Club León,21,171,66,Mexico,425e3,4e3,NA,61,72,65,53,59,62,59,55,1,2
229513,J. Ertlthaler,SV Mattersburg,20,169,62,Austria,4e5,4e3,66e4,61,71,71,46,58,63,37,45,1,2
232841,J. Quintero,FC Rostov,20,168,61,Ecuador,55e4,5e3,12e5,61,75,77,49,59,72,52,38,1,3
235401,V. Golemić,FC Lugano,26,192,83,Serbia,27e4,2e3,412e3,61,65,52,28,29,35,61,69,1,2
189833,R. Tait,Motherwell,27,180,74,Scotland,21e4,2e3,368e3,61,61,75,39,51,57,55,64,1,2
240778,G. Gori,Fiorentina,18,187,74,Italy,525e3,6e3,12e5,61,78,57,63,47,56,26,53,1,3
235147,T. David,ADO Den Haag,20,180,73,Netherlands,325e3,2e3,536e3,61,70,74,30,44,51,64,57,1,2
239755,S. Lobjanidze,Randers FC,22,176,62,Georgia,35e4,3e3,508e3,61,68,78,62,53,64,23,50,1,3
240523,C. Ezeh,Lillestrøm SK,19,195,80,Nigeria,375e3,1e3,544e3,61,73,82,45,56,63,58,64,1,2
205453,F. Vecchione,SG Sonnenhof Großaspach,26,180,74,Italy,25e4,1e3,381e3,61,63,78,27,45,59,53,72,1,2
212365,P. Garita,Bristol City,22,187,89,Cameroon,4e5,8e3,84e4,61,70,69,60,50,57,36,72,1,3
237453,A. Onaiwu,Urawa Red Diamonds,21,180,74,Japan,35e4,2e3,508e3,61,68,77,58,41,57,28,71,1,3
215950,J. Thomas,Mansfield Town,21,175,68,England,375e3,3e3,731e3,61,69,73,53,59,63,50,65,1,3
228238,J. Gundersen,Tromsø IL,21,186,82,Norway,35e4,1e3,508e3,61,70,64,31,43,46,60,63,1,2
240782,Víctor López,Deportivo Alavés,20,180,67,Spain,425e3,4e3,978e3,61,72,63,54,57,60,53,54,1,2
210319,I. Akinade,Bohemian FC,23,191,82,Nigeria,35e4,1e3,569e3,61,66,72,58,45,57,37,69,1,2
228751,M. Listkowski,Pogoń Szczecin,19,178,68,Poland,425e3,1e3,659e3,61,72,76,56,54,67,19,56,1,3
234383,M. Schubert,SG Dynamo Dresden,19,186,82,Germany,45e4,1e3,979e3,61,78,68,61,54,66,38,51,1,1
210832,M. Branderhorst,Willem II,23,192,87,Netherlands,26e4,1e3,429e3,61,68,63,59,56,60,39,59,1,1
224400,A. Berntsson,Halmstads BK,21,191,88,Sweden,3e5,1e3,435e3,61,68,62,23,30,38,59,71,1,2
236689,K. Al Samiri,Al Ittihad,20,167,66,Saudi Arabia,4e5,5e3,74e4,61,71,66,42,59,66,54,49,1,3
238225,Olabe,Atlético Madrid,21,178,70,Spain,4e5,7e3,9e5,61,70,62,53,60,61,40,45,1,3
229010,S. Amallah,Royal Excel Mouscron,20,180,70,Morocco,425e3,2e3,701e3,61,72,68,51,63,64,37,55,1,2
237202,G. Terrani,Perugia,22,178,70,Italy,35e4,1e3,613e3,61,67,72,58,53,64,29,52,1,3
240274,B. Pindroch,Notts County,25,194,90,Slovakia,25e4,3e3,488e3,61,67,65,59,60,61,31,60,1,1
204692,R. Okunorobo,Lobos de la BUAP,28,189,70,Mexico,2e5,2e3,33e4,61,61,50,44,43,55,61,66,1,2
221332,G. Guerrieri,Lazio,21,184,78,Italy,35e4,4e3,665e3,61,73,62,59,58,61,45,59,1,1
241044,M. Osores,Atlético Tucumán,20,190,78,Argentina,35e4,2e3,595e3,61,71,64,33,36,44,61,65,1,2
184980,I. Bermingham,St. Patrick's Athletic,28,177,73,Republic of Ireland,2e5,1e3,31e4,61,61,69,47,56,58,56,69,1,2
187028,D. McAllister,Shamrock Rovers,28,181,80,Republic of Ireland,25e4,1e3,388e3,61,61,62,51,60,58,58,70,1,2
204437,A. Tozzo,Sampdoria,24,192,75,Italy,25e4,4e3,475e3,61,67,64,59,68,61,34,60,1,1
229781,Y. Çoban,Alanyaspor,20,179,77,Germany,45e4,3e3,99e4,61,73,51,61,44,55,28,61,1,3
240277,M. Gabbia,Milan,17,185,78,Italy,45e4,7e3,1e6,61,76,64,33,36,48,64,58,1,2
234134,Flavio,Boavista FC,21,177,73,Brazil,35e4,1e3,805e3,61,70,65,49,57,58,58,65,1,2
235926,M. Zaracho,Racing Club de Avellaneda,19,172,64,Argentina,55e4,2e3,12e5,61,78,84,54,53,67,37,39,1,3
224663,A. Benítez,Deportivo Toluca,21,168,67,Mexico,3e5,2e3,57e4,61,68,72,49,54,61,58,56,1,2
231063,C. Lewis,NA,20,173,72,New Zealand,0,0,NA,61,73,78,56,55,63,23,44,1,2
216728,Dani Iglesias,Deportivo Alavés,21,175,71,Spain,425e3,4e3,978e3,61,71,49,64,51,69,22,41,1,3
224920,M. Gatto,Chievo Verona,21,182,74,Italy,375e3,3e3,713e3,61,69,69,54,58,71,23,52,1,3
234904,R. Seigers,KRC Genk,19,189,82,Belgium,425e3,2e3,903e3,61,74,62,25,44,45,60,68,1,2
239512,M. Meulensteen,Preston North End,17,178,78,Netherlands,5e5,2e3,13e5,61,76,69,51,64,60,35,53,1,3
241048,J. Tuominen,NA,21,186,74,Finland,0,0,NA,61,68,68,60,43,58,39,56,1,2
216473,T. Smith,Southend United,21,185,76,England,35e4,1e3,683e3,61,73,61,60,60,65,46,60,1,1
234649,D. Petrovic,SKN St. Pölten,24,185,80,Serbia,29e4,3e3,442e3,61,66,54,29,42,41,59,68,1,2
222618,Kim Sang Won,GwangJu FC,25,176,71,Korea Republic,3e5,1e3,NA,61,63,77,51,57,58,59,59,1,3
229530,R. Wulle,SV Sandhausen,23,188,82,Germany,28e4,1e3,49e4,61,69,60,59,57,62,46,59,1,1
235162,H. Al Habib,Ettifaq FC,22,183,81,Saudi Arabia,375e3,3e3,694e3,61,70,61,56,55,60,58,74,1,2
238234,A. Al Khulaif,Al Ahli,20,162,60,Saudi Arabia,425e3,5e3,808e3,61,72,87,47,51,67,26,35,1,2
239258,E. Banda,KV Oostende,19,178,73,Zambia,425e3,2e3,723e3,61,73,70,59,57,62,44,53,1,2
239770,N. Casale,Perugia,19,191,80,Italy,375e3,2e3,NA,61,73,58,30,35,39,61,67,1,2
221339,M. Rocca,Vercelli,21,175,72,Italy,375e3,5e3,NA,61,69,64,52,62,60,42,48,1,2
240027,A. Vrenezi,SSV Jahn Regensburg,23,179,73,Kosovo,35e4,2e3,613e3,61,67,78,54,52,68,21,49,1,3
214172,F. Castillo,Jaguares Fútbol Club,27,174,70,Colombia,23e4,1e3,328e3,61,62,66,31,41,60,61,52,1,2
151708,K. Christensen,FC København,37,185,81,Denmark,2e4,2e3,26e3,61,61,61,63,66,57,22,61,1,1
235420,E. Sakic,SCR Altach,26,177,70,Austria,24e4,3e3,366e3,61,62,75,38,55,60,58,58,1,2
208797,L. Gambin,Luton Town,24,168,70,Malta,325e3,4e3,593e3,61,66,71,51,55,67,26,42,1,3
234910,V. Selimović,FC Metz,20,190,75,Luxembourg,3e5,2e3,66e4,61,68,41,28,36,36,59,69,1,2
192158,M. Albornoz,AFC Eskilstuna,29,183,81,Sweden,2e5,1e3,25e4,61,61,51,51,56,56,57,73,1,2
212383,N. Brandenburger,SC Fortuna Köln,22,184,77,Germany,29e4,1e3,442e3,61,66,66,40,53,55,59,73,1,2
235423,Woo Sang Ho,Daegu FC,24,174,74,Korea Republic,28e4,1e3,371e3,61,65,60,43,54,62,58,62,1,2
236703,D. Raum,SpVgg Greuther Fürth,19,180,75,Germany,475e3,2e3,11e5,61,74,68,51,57,64,22,55,1,3
215968,M. Reule,SG Sonnenhof Großaspach,23,188,84,Germany,29e4,1e3,479e3,61,70,64,57,59,62,35,55,1,1
223904,J. Gerezgiher,Holstein Kiel,21,176,71,Germany,375e3,2e3,656e3,61,69,71,52,58,66,36,51,1,3
234912,J. Geissmann,FC Lausanne-Sports,24,184,72,Switzerland,35e4,2e3,578e3,61,67,62,53,60,56,55,63,1,3
213665,J. Houghton,Doncaster Rovers,21,183,79,England,4e5,2e3,78e4,61,71,67,49,59,56,58,67,1,2
235169,K. Miś,Korona Kielce,21,182,73,Poland,325e3,1e3,504e3,61,70,86,22,45,58,55,63,1,2
240801,L. Amarilla,Vélez Sarsfield,21,182,74,Paraguay,4e5,3e3,66e4,61,70,57,64,46,60,25,51,1,3
191649,T. Masukawa,Hokkaido Consadole Sapporo,37,191,93,Japan,3e4,1e3,38e3,61,61,47,25,44,26,60,68,1,2
208290,L. Byrne,Shamrock Rovers,23,183,78,Republic of Ireland,3e5,1e3,525e3,61,68,78,41,52,53,57,59,1,2
209315,D. Butler,Newport County,22,177,75,England,325e3,2e3,634e3,61,70,73,41,51,55,59,62,1,2
237987,Park Dae Han,Jeonnam Dragons,21,183,77,Korea Republic,3e5,1e3,435e3,61,70,63,59,57,63,42,57,1,1
182691,M. Elito,Cambridge United,27,180,69,England,26e4,4e3,455e3,61,61,84,53,54,67,26,46,1,3
203428,E. Hewitt,Notts County,23,180,75,Wales,375e3,4e3,731e3,61,69,83,41,58,66,58,69,1,2
223396,D. MacKinnon,Hamilton Academical FC,31,178,74,Scotland,17e4,2e3,298e3,61,61,58,55,54,58,54,80,1,2
233892,T. Sandoval,Colon de Santa Fe,18,185,71,Argentina,525e3,2e3,11e5,61,79,65,58,41,58,24,65,1,2
170660,F. Sulmoni,FC Lugano,31,182,72,Switzerland,17e4,2e3,247e3,61,61,34,42,48,50,60,64,1,2
213157,A. Jagiełło,Piast Gliwice,22,165,60,Poland,35e4,2e3,543e3,61,67,75,56,57,66,35,38,1,3
232357,J. Caletti,Brisbane Roar,18,170,65,Australia,525e3,1e3,984e3,61,76,70,40,58,64,56,49,1,2
213671,R. Mitchell,Chesterfield,21,175,72,England,35e4,3e3,639e3,61,66,84,55,53,61,31,59,1,2
225191,B. Richards-Everton,Accrington Stanley,25,190,82,England,28e4,2e3,511e3,61,66,63,28,33,35,60,67,1,2
220328,S. Nimely,Spartak Moscow,18,177,73,Liberia,525e3,6e3,11e5,61,75,79,60,53,59,41,48,1,3
232872,Bueno,Kashima Antlers,21,182,79,Brazil,325e3,2e3,488e3,61,69,72,30,39,41,58,73,1,2
232873,K. Machida,Kashima Antlers,19,190,80,Japan,5e5,1e3,963e3,61,75,80,28,39,37,60,68,1,2
240041,A. Babacan,Galatasaray SK,17,174,70,Turkey,5e5,5e3,13e5,61,76,69,51,65,65,45,43,1,3
182185,S. McAllister,Grimsby Town,29,173,67,England,24e4,3e3,42e4,61,61,49,44,58,59,55,74,1,2
220074,R. Espejord,Tromsø IL,21,189,86,Norway,35e4,1e3,508e3,61,67,60,59,44,57,21,62,1,2
233642,A. Laïdouni,Angers SCO,20,182,73,France,29e4,3e3,638e3,61,67,67,32,49,61,61,58,1,2
13739,A. Smith,Notts County,36,180,81,England,8e4,3e3,14e4,61,61,36,56,61,59,60,60,1,2
221611,Juan Delgado,Levante UD,23,183,78,Spain,35e4,4e3,84e4,61,68,60,64,49,60,21,52,1,3
220844,Tamayo,Getafe CF,22,175,70,Spain,325e3,4e3,739e3,61,65,65,62,50,61,22,46,1,3
223404,A. Fisher,Motherwell,27,191,80,England,29e4,2e3,529e3,61,62,78,57,42,60,23,65,1,2
235948,G. Martin,Sporting Lokeren,26,180,79,England,3e5,3e3,458e3,61,62,60,60,50,57,27,55,1,2
240044,Luan,SK Sturm Graz,21,186,68,Brazil,35e4,3e3,578e3,61,71,56,25,38,36,62,66,1,2
213421,N. Vemmelund,Dundalk,24,186,86,Denmark,28e4,1e3,455e3,61,65,52,37,54,38,60,68,1,2
223917,S. Nabi,Carlisle United,20,180,76,England,375e3,2e3,731e3,61,70,61,55,61,66,43,43,1,2
230573,C. Pelagatti,Cittadella,28,182,77,Italy,2e5,1e3,31e4,61,61,68,35,49,54,60,66,1,2
222382,L. Chávez,Club Tijuana,21,179,73,Mexico,375e3,3e3,713e3,61,69,72,56,60,66,58,48,1,2
223918,B. Comley,Colchester United,21,180,72,Montserrat,375e3,4e3,NA,61,70,62,47,57,61,61,64,1,2
229806,E. Verstappen,Eintracht Braunschweig,23,196,88,Netherlands,26e4,3e3,468e3,61,68,61,58,61,61,38,59,1,1
235950,F. Barceló,San Martín de San Juan,24,174,78,Uruguay,35e4,2e3,578e3,61,67,73,60,42,60,23,50,1,2
236462,L. Faye,Vitesse,19,170,79,Netherlands,425e3,1e3,903e3,61,74,68,35,49,58,59,65,1,2
210863,D. Konate,Vercelli,23,184,74,Ivory Coast,325e3,1e3,569e3,61,69,65,22,35,48,58,66,1,2
231855,Roberto Núñez,Royal Antwerp FC,21,182,77,Spain,375e3,2e3,619e3,61,69,61,65,48,59,27,48,1,3
234159,P. Fito,Montpellier Hérault SC,21,175,75,France,35e4,3e3,77e4,61,71,59,42,59,56,62,60,1,2
235951,S. Chacón,San Martín de San Juan,25,178,73,Argentina,3e5,2e3,458e3,61,63,59,56,61,60,32,45,1,3
215984,Y. Bonnin,Gimnasia y Esgrima La Plata,26,187,83,Argentina,22e4,2e3,347e3,61,64,61,61,56,62,43,56,1,1
231344,M. Koné,FC Zürich,20,175,68,Senegal,375e3,3e3,619e3,61,69,81,57,39,60,20,47,1,3
234416,D. Nothnagel,SV Wehen Wiesbaden,22,184,78,Germany,28e4,1e3,427e3,61,66,69,43,54,59,57,63,1,2
236464,J. Ngoy,Stoke City,19,185,64,Belgium,475e3,7e3,12e5,61,74,78,56,49,58,22,62,1,3
205745,K. Baran,Termalica Bruk-Bet Nieciecza,27,195,92,Poland,2e5,1e3,285e3,61,62,63,60,55,62,16,61,1,1
231857,J. Calistri,Chicago Fire Soccer Club,23,178,73,United States,35e4,2e3,595e3,61,67,69,61,48,56,22,56,1,2
240049,T. Aupic,Paris FC,32,177,67,France,14e4,1e3,245e3,61,61,64,57,56,65,21,59,1,1
203442,M. Storey,Partick Thistle F.C.,23,180,70,England,325e3,2e3,593e3,61,65,78,58,45,63,31,64,1,3
210354,L. Dürholtz,Holstein Kiel,23,178,65,Germany,325e3,2e3,528e3,61,66,70,43,58,70,41,40,1,3
231346,A. Alégué,FC Nantes,20,175,68,Cameroon,35e4,4e3,726e3,61,66,68,57,55,67,28,45,1,3
234674,K. Roberts,Walsall,19,188,73,England,5e5,1e3,12e5,61,78,77,24,35,57,60,66,1,2
188594,D. Mihajlovic,FC Lugano,25,177,74,Switzerland,3e5,2e3,458e3,61,62,72,50,52,60,53,66,1,2
235699,Vinícius,Vegalta Sendai,22,186,84,Brazil,3e5,1e3,435e3,61,68,61,30,46,41,59,67,1,2
237747,T. Arano,Hokkaido Consadole Sapporo,24,180,60,Japan,325e3,1e3,431e3,61,65,67,61,61,57,47,50,1,3
224437,M. González,Rosario Central,23,178,71,Argentina,35e4,3e3,595e3,61,68,63,50,55,59,63,74,1,2
232117,J. Dacosta,Chamois Niortais FC,21,182,77,France,4e5,1e3,78e4,61,73,73,32,50,57,59,68,1,2
233397,A. Diawusie,SV Wehen Wiesbaden,19,180,75,Germany,55e4,6e3,NA,61,76,84,58,42,61,21,60,1,3
193205,D. Kearns,Sligo Rovers,25,178,73,Republic of Ireland,3e5,1e3,488e3,61,62,77,53,57,61,21,57,1,4
209334,S. Grether,FC Luzern,25,178,77,Switzerland,26e4,2e3,397e3,61,64,65,50,58,56,58,63,1,2
198071,G. Williams,Milton Keynes Dons,24,176,70,England,3e5,2e3,585e3,61,68,72,26,53,60,58,66,1,2
222647,C. Torres,Club León,21,181,78,Mexico,35e4,4e3,665e3,61,71,56,41,49,54,61,63,1,2
223159,R. Dickie,Lincoln City,21,183,74,England,325e3,5e3,NA,61,69,64,35,43,47,60,68,1,2
239031,G. Marigard,US Quevilly-Rouen,29,176,70,Guyana,19e4,2e3,333e3,61,61,56,34,49,57,62,53,1,2
212152,F. Berra,Vercelli,22,184,80,Italy,325e3,1e3,569e3,61,69,60,23,47,56,60,60,1,2
239544,K. Magaña,Guadalajara,19,172,66,Mexico,55e4,6e3,13e5,61,77,73,60,57,65,29,47,1,3
219577,A. Ingegneri,Palermo,25,184,78,Italy,27e4,1e3,452e3,61,65,55,25,31,37,64,57,1,2
231354,M. Pantović,FC Bayern Munich,20,185,67,Serbia,375e3,12e3,694e3,61,69,64,57,53,66,29,52,1,3
205755,Z. Tsiskaridze,AFC Eskilstuna,30,185,85,Georgia,19e4,1e3,238e3,61,61,59,39,50,51,58,75,1,2
225467,T. Beadling,Sunderland,21,185,80,Australia,425e3,2e3,11e5,61,74,53,33,43,45,62,62,1,2
227515,D. Moreno,Envigado FC,21,180,75,Colombia,4e5,1e3,62e4,61,71,62,58,56,59,41,65,1,3
228795,M. Abu Shararah,Al Qadisiyah,26,175,72,Saudi Arabia,325e3,4e3,561e3,61,64,74,61,48,57,18,66,1,3
211900,A. Winkler,SpVgg Unterhaching,25,190,84,Germany,28e4,1e3,427e3,61,66,54,25,40,34,59,68,1,2
216764,J. Fierro,NA,29,181,83,Bolivia,0,0,NA,61,61,56,64,38,51,29,66,1,3
232636,R. Hatsuse,Gamba Osaka,19,175,64,Japan,375e3,1e3,544e3,61,73,69,30,44,52,60,55,1,3
237500,D. Lippert,1. FC Nürnberg,21,172,63,Germany,325e3,2e3,585e3,61,70,66,31,48,60,58,48,1,2
221373,M. Al Saiari,Ettifaq FC,24,183,79,Saudi Arabia,325e3,3e3,561e3,61,65,68,53,52,58,37,69,1,2
236989,S. Richey,Vancouver Whitecaps FC,25,185,88,United States,24e4,1e3,378e3,61,66,62,57,61,62,56,59,1,1
230590,D. Oldaker,Gillingham,18,176,78,England,525e3,1e3,12e5,61,75,71,46,64,65,33,61,1,2
205503,Carlos Daniel,CS Marítimo,22,178,72,Portugal,375e3,2e3,863e3,61,69,60,60,49,57,23,52,1,2
193727,K. Byrne,St. Patrick's Athletic,27,181,75,Republic of Ireland,29e4,1e3,471e3,61,62,69,60,57,60,43,65,1,3
213696,M. Willock,FC Utrecht,20,183,72,England,55e4,14e3,NA,61,75,69,52,59,64,44,61,1,3
240576,M. Ortíz,Talleres de Cordoba,22,162,64,Argentina,4e5,3e3,66e4,61,71,69,53,65,64,42,44,1,3
225473,G. Sbrissa,Cesena,20,184,78,Italy,4e5,7e3,NA,61,71,59,50,58,63,56,62,1,2
237249,D. Johnson,Chicago Fire Soccer Club,21,175,64,United States,325e3,1e3,512e3,61,65,71,52,54,66,33,48,1,4
213698,J. Barmby,Portland Timbers,22,178,74,England,425e3,2e3,723e3,61,72,62,60,54,65,26,47,1,3
229570,A. Peralta,Club Atlético Patronato,28,175,75,Argentina,25e4,2e3,363e3,61,61,68,49,53,64,54,64,1,2
232898,T. Morishima,Sanfrecce Hiroshima,20,173,64,Japan,375e3,2e3,544e3,61,69,71,44,58,66,28,43,1,2
178626,J. Thompson,Rochdale,28,183,60,England,25e4,2e3,438e3,61,61,81,47,54,63,22,62,1,2
167107,S. Batan,Hammarby IF,32,176,75,Sweden,14e4,1e3,175e3,61,61,68,46,59,62,56,70,1,2
233924,M. Lovera,Rosario Central,18,170,65,Argentina,525e3,2e3,11e5,61,76,78,59,52,63,26,60,1,3
222405,L. Kinsella,Walsall,21,175,75,Republic of Ireland,4e5,2e3,78e4,61,73,76,45,55,59,57,64,1,2
234437,Diogo Almeida,CD Feirense,19,173,69,Portugal,325e3,1e3,748e3,61,70,66,35,44,63,60,55,1,2
228294,J. Correia,En Avant de Guingamp,23,175,65,France,28e4,4e3,581e3,61,66,60,35,54,60,61,48,1,2
238022,J. Respen,VVV-Venlo,18,180,74,Netherlands,525e3,2e3,11e5,61,77,66,60,48,60,20,55,1,2
193478,J. Grimes,Cheltenham Town,26,188,76,England,25e4,3e3,456e3,61,63,61,28,42,36,60,68,1,2
211655,Cho Min Woo,Pohang Steelers,25,185,75,Korea Republic,27e4,2e3,358e3,61,65,69,27,30,38,61,69,1,2
225479,A. Gordyushenko,CSKA Moscow,20,176,71,Russia,475e3,6e3,1e6,61,74,59,62,58,57,54,62,1,2
240327,M. Al Bishi,Al Fayha,29,166,63,Saudi Arabia,25e4,5e3,413e3,61,61,78,59,44,60,25,65,1,3
180679,A. Shuhail,Al Ittihad,32,168,58,Saudi Arabia,14e4,6e3,231e3,61,61,75,37,61,57,57,50,1,2
52679,J. Murphy,Bury,35,188,88,Republic of Ireland,6e4,1e3,105e3,61,61,59,62,65,60,37,60,1,1
187335,S. Rajalakso,GIF Sundsvall,28,187,82,Sweden,25e4,1e3,313e3,61,61,75,62,57,61,38,76,1,2
157128,K. Brennan,St. Patrick's Athletic,33,183,80,Republic of Ireland,1e5,1e3,155e3,61,61,60,59,63,62,56,68,1,3
237256,J. Ebobisse,Portland Timbers,20,183,79,United States,55e4,2e3,12e5,61,77,73,60,49,61,23,65,1,3
238792,L. Jensen,Werder Bremen II,20,175,70,Germany,45e4,1e3,743e3,61,73,66,58,59,59,29,51,1,3
227785,C. Guanca,Colon de Santa Fe,24,177,78,Argentina,35e4,2e3,595e3,61,67,73,62,52,64,34,64,1,2
235465,Seo Young Jae,Hamburger SV,22,182,75,Korea Republic,325e3,5e3,618e3,61,69,66,33,42,57,61,57,1,2
239817,B. Soumaré,LOSC Lille,18,188,82,France,525e3,4e3,14e5,61,77,63,49,59,62,59,69,1,3
221386,J. Allen,Real Salt Lake,22,180,72,United States,425e3,2e3,701e3,61,72,70,52,56,65,54,63,1,3
152523,S. Flinders,Cheltenham Town,31,193,87,England,15e4,2e3,263e3,61,61,61,60,55,61,34,61,1,1
155339,Hwang Ji Soo,Pohang Steelers,36,175,72,Korea Republic,3e4,1e3,38e3,61,61,58,49,62,63,62,62,1,2
229067,N. Rehnen,DSC Arminia Bielefeld,20,191,82,Germany,35e4,1e3,613e3,61,72,62,59,57,61,36,62,1,1
229835,V. Zúñiga,Cruz Azul,21,170,63,Mexico,4e5,5e3,76e4,61,70,77,58,52,64,23,42,1,3
237771,Lee Sang Min,Suwon Samsung Bluewings,22,176,68,Korea Republic,375e3,2e3,563e3,61,72,66,37,56,53,51,72,1,2
239819,S. Seth,Evkur Yeni Malatyaspor,19,170,65,Nigeria,425e3,1e3,11e5,61,74,69,33,39,61,63,59,1,2
208332,Lee Yang Jong,Daegu FC,27,191,86,Korea Republic,2e5,1e3,265e3,61,63,59,57,66,60,46,63,1,1
228044,F. Krogstad,Lillestrøm SK,22,181,80,Norway,375e3,1e3,544e3,61,69,68,54,63,62,38,64,1,2
184013,M. Bartley,Hibernian,30,180,79,England,23e4,2e3,403e3,61,61,59,45,57,61,62,76,1,2
233934,A. Ramsdale,Bournemouth,19,188,77,England,45e4,3e3,11e5,61,80,62,59,53,68,35,58,1,1
238798,E. Bytyqi,Würzburger FV,20,179,76,Germany,45e4,1e3,743e3,61,72,84,59,53,64,20,47,1,3
210639,J. Morias,Peterborough United,21,173,88,Jamaica,45e4,2e3,878e3,61,72,74,60,40,63,26,77,1,3
222159,Q. N'Gakoutou,AS Monaco,23,178,71,Central African Rep.,35e4,6e3,691e3,61,66,68,62,46,63,19,51,1,3
224463,S. Martínez,Belgrano de Córdoba,25,171,71,Uruguay,3e5,3e3,458e3,61,63,68,45,59,62,58,72,1,2
225999,F. Lesniak,Aalborg BK,21,176,70,Slovakia,475e3,2e3,891e3,61,74,55,50,59,58,60,59,1,2
237008,Y. Çelik,Antalyaspor,21,176,70,Turkey,35e4,3e3,77e4,61,71,57,26,40,35,65,57,1,2
222417,E. Ham,Argentinos Juniors,23,173,67,Argentina,375e3,2e3,619e3,61,70,72,53,58,63,55,66,1,2
223953,C. Kpekawa,Colchester United,21,191,80,England,35e4,2e3,683e3,61,71,72,50,53,56,60,68,1,2
238289,Pomareta,CD Numancia,22,182,74,Spain,325e3,2e3,585e3,61,70,59,34,36,38,64,59,1,2
240593,M. van de Meulenhof,PSV,18,177,70,Netherlands,425e3,1e3,861e3,61,76,61,62,60,59,23,59,1,1
223186,J. Thomasen,Odense Boldklub,21,177,66,Denmark,425e3,2e3,616e3,61,72,58,60,58,62,56,54,1,2
229330,J. Dibirgadzhiev,FC Anzhi Makhachkala,20,192,78,Russia,4e5,4e3,72e4,61,70,71,59,43,59,27,67,1,2
239570,A. Bordin,Ternana,18,170,65,Italy,525e3,6e3,NA,61,75,63,52,62,62,51,49,1,2
210131,J. Balk,St. Patrick's Athletic,23,193,89,Netherlands,3e5,1e3,525e3,61,68,44,36,42,41,60,72,1,2
211667,P. Stępiński,Wisła Płock,22,178,62,Poland,325e3,1e3,504e3,61,69,73,33,53,63,57,63,1,2
150995,B. Rotenberg,Lokomotiv Moscow,31,188,84,Finland,16e4,7e3,24e4,61,61,68,43,51,49,64,63,1,2
207828,C. Stockton,Heart of Midlothian,23,186,75,England,375e3,2e3,731e3,61,69,71,61,44,52,24,62,1,2
208852,K. Morris,Walsall,23,178,71,England,35e4,2e3,683e3,61,68,74,60,60,67,49,66,1,3
210388,C. Roddan,Sligo Rovers,24,175,72,England,29e4,1e3,471e3,61,66,63,43,49,56,57,76,1,2
238036,J. Cejas,Estudiantes de La Plata,19,175,70,Argentina,55e4,2e3,12e5,61,75,74,54,58,62,43,54,1,3
210901,F. Al Johani,Al Qadisiyah,25,176,67,Saudi Arabia,325e3,3e3,561e3,61,64,77,63,51,61,20,65,1,2
214485,J. Rodríguez,Corporación Club Deportivo Tuluá,24,180,70,Colombia,35e4,1e3,543e3,61,68,68,54,57,59,43,67,1,3
224981,Grego Sierra,CD Numancia,24,186,81,Spain,35e4,2e3,63e4,61,67,58,49,52,54,60,65,1,2
235222,S. Horemans,KAA Gent,19,184,71,Belgium,375e3,2e3,638e3,61,73,66,25,51,51,60,61,1,2
211415,M. Rhead,Lincoln City,33,191,106,England,16e4,4e3,28e4,61,61,37,61,43,50,29,81,1,2
237527,I. Bah,KV Oostende,18,173,73,Belgium,525e3,2e3,11e5,61,76,80,56,45,66,21,54,1,3
240855,R. Kadima,AC Ajaccio,19,182,73,France,525e3,1e3,12e5,61,75,70,52,62,61,61,64,1,2
211928,D. Gape,Wycombe Wanderers,22,180,70,England,375e3,3e3,731e3,61,69,55,49,58,61,63,65,1,2
227288,J. Flores,Chesterfield,21,180,67,England,425e3,2e3,NA,61,72,68,46,58,64,50,60,1,2
